id,fallout_id,property_name,property_value
32038,AFOM08231,ACCESS TYPE,'FIBER'
32039,AFOM08231,ERROR DESCRIPTION,'Response received from system abc not expected.'
32040,AFOM08231,ORDER ID,'ORD00034923'
32042,AFOM08232,ACCESS TYPE,'FIBER'
32044,AFOM08232,ERROR DESCRIPTION,'Response received from system abc not expected.'
32046,AFOM08233,APPOINTMENT ID,'APPT0095163'
32047,AFOM08233,LOCATION ID,'LOC000045542'
32048,AFOM08233,ORDER ID,'ORD00057200'
32049,AFOM08233,RFS ID,'RFS55929'
32050,AFOM08234,RFS ID,'RFS41993'
32051,AFOM08234,APPOINTMENT ID,'APPT009954'
32052,AFOM08234,ORDER ID,'ORD00033299'
32053,AFOM08234,CUSTOMER ID,'CUST00011436'
32054,AFOM08235,ACCESS TYPE,'SATELLITE'
32055,AFOM08235,RFS ID,'RFS22791'
32056,AFOM08235,ORDER ID,'ORD00045014'
32057,AFOM08235,CUSTOMER ID,'CUST00074211'
32058,AFOM08236,CUSTOMER ID,'CUST00024584'
32059,AFOM08236,ACCESS TYPE,'SATELLITE'
32060,AFOM08236,ERROR DESCRIPTION,'There is already an open order for the service.'
32061,AFOM08236,APPOINTMENT ID,'APPT0093921'
32062,AFOM08237,LOCATION ID,'LOC000085021'
32063,AFOM08237,ACCESS TYPE,'HFC'
32064,AFOM08237,APPOINTMENT ID,'APPT0088782'
32066,AFOM08238,ERROR DESCRIPTION,'Response received from system abc not expected.'
32070,AFOM08239,APPOINTMENT ID,'APPT009308'
32071,AFOM08239,CUSTOMER ID,'CUST00059778'
32073,AFOM08239,RFS ID,'RFS41131'
32074,AFOM08240,RFS ID,'RFS2889'
32075,AFOM08240,APPOINTMENT ID,'APPT0023951'
32077,AFOM08240,LOCATION ID,'LOC000048263'
32078,AFOM08241,LOCATION ID,'LOC000044445'
32080,AFOM08241,ERROR DESCRIPTION,'The service type is not defined.'
32081,AFOM08241,ACCESS TYPE,'SATELLITE'
32082,AFOM08242,CUSTOMER ID,'CUST00099859'
32083,AFOM08242,APPOINTMENT ID,'APPT0075539'
32084,AFOM08242,ACCESS TYPE,'SATELLITE'
32085,AFOM08242,LOCATION ID,'LOC000037043'
32086,AFOM08243,ERROR DESCRIPTION,'The service type is not defined.'
32087,AFOM08243,CUSTOMER ID,'CUST00044240'
32088,AFOM08243,LOCATION ID,'LOC000064053'
32090,AFOM08244,LOCATION ID,'LOC000091316'
32091,AFOM08244,APPOINTMENT ID,'APPT0011858'
32092,AFOM08244,ACCESS TYPE,'FTTN'
32094,AFOM08245,APPOINTMENT ID,'APPT0024080'
32095,AFOM08245,LOCATION ID,'LOC000075388'
32098,AFOM08246,ACCESS TYPE,'FIBER'
32099,AFOM08246,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32101,AFOM08246,ORDER ID,'ORD00018351'
32102,AFOM08247,ACCESS TYPE,'SATELLITE'
32103,AFOM08247,ORDER ID,'ORD00080223'
32105,AFOM08247,CUSTOMER ID,'CUST00031151'
32106,AFOM08248,ACCESS TYPE,'FIBER'
32107,AFOM08248,RFS ID,'RFS27662'
32109,AFOM08248,ERROR DESCRIPTION,'Response received from system abc not expected.'
32110,AFOM08249,LOCATION ID,'LOC00007305'
32111,AFOM08249,CUSTOMER ID,'CUST00061081'
32114,AFOM08250,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32115,AFOM08250,RFS ID,'RFS97363'
32116,AFOM08250,ACCESS TYPE,'FTTN'
32118,AFOM08251,LOCATION ID,'LOC000067963'
32119,AFOM08251,CUSTOMER ID,'CUST00048968'
32120,AFOM08251,ORDER ID,'ORD0009714'
32121,AFOM08251,ACCESS TYPE,'FIBER'
32122,AFOM08252,RFS ID,'RFS49112'
32123,AFOM08252,ACCESS TYPE,'FTTN'
32124,AFOM08252,APPOINTMENT ID,'APPT0078864'
32125,AFOM08253,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32126,AFOM08253,RFS ID,'RFS73539'
32127,AFOM08253,ACCESS TYPE,'HFC'
32129,AFOM08254,APPOINTMENT ID,'APPT0032614'
32130,AFOM08254,ACCESS TYPE,'FTTN'
32131,AFOM08254,ERROR DESCRIPTION,'There is already an open order for the service.'
32132,AFOM08254,CUSTOMER ID,'CUST00045407'
32133,AFOM08255,CUSTOMER ID,'CUST00047781'
32134,AFOM08255,APPOINTMENT ID,'APPT0058650'
32135,AFOM08255,ACCESS TYPE,'HFC'
32136,AFOM08255,ORDER ID,'ORD00084477'
32137,AFOM08256,RFS ID,'RFS78210'
32138,AFOM08256,ORDER ID,'ORD00019729'
32139,AFOM08256,ACCESS TYPE,'HFC'
32140,AFOM08256,APPOINTMENT ID,'APPT0069738'
32141,AFOM08257,LOCATION ID,'LOC000027556'
32142,AFOM08257,CUSTOMER ID,'CUST00064064'
32145,AFOM08258,ACCESS TYPE,'FIBER'
32146,AFOM08258,LOCATION ID,'LOC000035882'
32147,AFOM08258,ERROR DESCRIPTION,'There is already an open order for the service.'
32148,AFOM08258,CUSTOMER ID,'CUST00060405'
32149,AFOM08259,LOCATION ID,'LOC000096738'
32150,AFOM08259,CUSTOMER ID,'CUST00024480'
32151,AFOM08259,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32152,AFOM08259,APPOINTMENT ID,'APPT0076553'
32153,AFOM08260,ORDER ID,'ORD00033682'
32154,AFOM08260,ERROR DESCRIPTION,'There is already an open order for the service.'
32157,AFOM08261,RFS ID,'RFS98254'
32158,AFOM08261,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32159,AFOM08261,LOCATION ID,'LOC000051288'
32160,AFOM08261,CUSTOMER ID,'CUST00086922'
32161,AFOM08262,APPOINTMENT ID,'APPT0039476'
32162,AFOM08262,RFS ID,'RFS42184'
32163,AFOM08262,ACCESS TYPE,'SATELLITE'
32164,AFOM08262,ORDER ID,'ORD00034900'
32165,AFOM08263,APPOINTMENT ID,'APPT0068743'
32166,AFOM08263,CUSTOMER ID,'CUST00049749'
32168,AFOM08263,LOCATION ID,'LOC000052824'
32169,AFOM08264,LOCATION ID,'LOC000072319'
32170,AFOM08264,ACCESS TYPE,'FIBER'
32171,AFOM08264,ORDER ID,'ORD00034773'
32173,AFOM08265,LOCATION ID,'LOC000060132'
32175,AFOM08265,RFS ID,'RFS57776'
32177,AFOM08266,ACCESS TYPE,'FIBER'
32178,AFOM08266,LOCATION ID,'LOC000036486'
32179,AFOM08266,APPOINTMENT ID,'APPT0021821'
32180,AFOM08266,CUSTOMER ID,'CUST00052009'
32181,AFOM08267,ERROR DESCRIPTION,'Response received from system abc not expected.'
32182,AFOM08267,LOCATION ID,'LOC000076962'
32183,AFOM08267,CUSTOMER ID,'CUST00094944'
32185,AFOM08268,ORDER ID,'ORD00067617'
32186,AFOM08268,APPOINTMENT ID,'APPT0025440'
32188,AFOM08268,ACCESS TYPE,'HFC'
32189,AFOM08269,APPOINTMENT ID,'APPT0022140'
32190,AFOM08269,CUSTOMER ID,'CUST00098423'
32191,AFOM08269,LOCATION ID,'LOC000049464'
32193,AFOM08270,ORDER ID,'ORD00063180'
32194,AFOM08270,RFS ID,'RFS86049'
32195,AFOM08270,LOCATION ID,'LOC000087476'
32196,AFOM08270,ACCESS TYPE,'HFC'
32197,AFOM08271,LOCATION ID,'LOC000012489'
32199,AFOM08271,ORDER ID,'ORD00031411'
32200,AFOM08271,ACCESS TYPE,'FTTN'
32201,AFOM08272,ORDER ID,'ORD0003375'
32203,AFOM08272,ACCESS TYPE,'SATELLITE'
32204,AFOM08272,LOCATION ID,'LOC00008027'
32205,AFOM08273,RFS ID,'RFS78037'
32206,AFOM08273,ACCESS TYPE,'HFC'
32207,AFOM08273,LOCATION ID,'LOC000027765'
32208,AFOM08273,APPOINTMENT ID,'APPT008840'
32209,AFOM08274,ORDER ID,'ORD00037657'
32210,AFOM08274,APPOINTMENT ID,'APPT0045247'
32211,AFOM08274,CUSTOMER ID,'CUST00048279'
32213,AFOM08275,ORDER ID,'ORD0004623'
32214,AFOM08275,ERROR DESCRIPTION,'There is already an open order for the service.'
32215,AFOM08275,CUSTOMER ID,'CUST0005809'
32217,AFOM08276,RFS ID,'RFS76746'
32218,AFOM08276,APPOINTMENT ID,'APPT005807'
32219,AFOM08276,LOCATION ID,'LOC000038615'
32220,AFOM08276,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32221,AFOM08277,APPOINTMENT ID,'APPT0032279'
32222,AFOM08277,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32224,AFOM08277,RFS ID,'RFS78140'
32225,AFOM08278,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32226,AFOM08278,ORDER ID,'ORD00094845'
32228,AFOM08279,APPOINTMENT ID,'APPT0078265'
32229,AFOM08279,RFS ID,'RFS27833'
32230,AFOM08279,ERROR DESCRIPTION,'There is already an open order for the service.'
32231,AFOM08279,LOCATION ID,'LOC000058556'
32232,AFOM08280,LOCATION ID,'LOC000079906'
32233,AFOM08280,ACCESS TYPE,'FTTN'
32234,AFOM08280,APPOINTMENT ID,'APPT0043382'
32235,AFOM08281,LOCATION ID,'LOC00003299'
32237,AFOM08281,ACCESS TYPE,'HFC'
32238,AFOM08281,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32239,AFOM08282,LOCATION ID,'LOC000078401'
32240,AFOM08282,CUSTOMER ID,'CUST00021637'
32241,AFOM08282,APPOINTMENT ID,'APPT0082398'
32243,AFOM08283,ERROR DESCRIPTION,'There is already an open order for the service.'
32244,AFOM08283,LOCATION ID,'LOC000090230'
32245,AFOM08283,APPOINTMENT ID,'APPT0074837'
32246,AFOM08283,CUSTOMER ID,'CUST00032028'
32247,AFOM08284,CUSTOMER ID,'CUST00022749'
32248,AFOM08284,RFS ID,'RFS72250'
32249,AFOM08284,ACCESS TYPE,'SATELLITE'
32251,AFOM08285,APPOINTMENT ID,'APPT0053497'
32252,AFOM08285,LOCATION ID,'LOC000027429'
32253,AFOM08285,ORDER ID,'ORD0001543'
32255,AFOM08286,CUSTOMER ID,'CUST0002052'
32256,AFOM08286,ACCESS TYPE,'SATELLITE'
32257,AFOM08286,ERROR DESCRIPTION,'The service type is not defined.'
32259,AFOM08287,LOCATION ID,'LOC000059027'
32260,AFOM08287,APPOINTMENT ID,'APPT0093567'
32263,AFOM08288,CUSTOMER ID,'CUST00093420'
32264,AFOM08288,ACCESS TYPE,'SATELLITE'
32266,AFOM08288,RFS ID,'RFS76237'
32267,AFOM08289,CUSTOMER ID,'CUST00020844'
32268,AFOM08289,APPOINTMENT ID,'APPT0012351'
32269,AFOM08289,RFS ID,'RFS86013'
32270,AFOM08289,ACCESS TYPE,'SATELLITE'
32271,AFOM08290,APPOINTMENT ID,'APPT0085149'
32272,AFOM08290,RFS ID,'RFS45241'
32275,AFOM08291,RFS ID,'RFS97154'
32276,AFOM08291,LOCATION ID,'LOC00001107'
32277,AFOM08291,APPOINTMENT ID,'APPT0027990'
32279,AFOM08292,LOCATION ID,'LOC000023619'
32280,AFOM08292,ACCESS TYPE,'FTTN'
32282,AFOM08292,CUSTOMER ID,'CUST00030360'
32283,AFOM08293,RFS ID,'RFS31754'
32284,AFOM08293,ERROR DESCRIPTION,'Response received from system abc not expected.'
32287,AFOM08294,RFS ID,'RFS41495'
32288,AFOM08294,CUSTOMER ID,'CUST00096376'
32289,AFOM08294,LOCATION ID,'LOC000073942'
32291,AFOM08295,ERROR DESCRIPTION,'Response received from system abc not expected.'
32292,AFOM08295,ACCESS TYPE,'FTTN'
32293,AFOM08295,CUSTOMER ID,'CUST00057826'
32294,AFOM08295,APPOINTMENT ID,'APPT0066730'
32295,AFOM08296,ACCESS TYPE,'HFC'
32296,AFOM08296,ORDER ID,'ORD00038989'
32299,AFOM08297,CUSTOMER ID,'CUST0006533'
32300,AFOM08297,ERROR DESCRIPTION,'There is already an open order for the service.'
32301,AFOM08297,APPOINTMENT ID,'APPT0066998'
32303,AFOM08298,LOCATION ID,'LOC000042471'
32304,AFOM08298,ERROR DESCRIPTION,'There is already an open order for the service.'
32305,AFOM08298,RFS ID,'RFS59113'
32307,AFOM08299,RFS ID,'RFS33643'
32308,AFOM08299,CUSTOMER ID,'CUST00036865'
32309,AFOM08299,ORDER ID,'ORD00068189'
32311,AFOM08300,ACCESS TYPE,'SATELLITE'
32313,AFOM08300,LOCATION ID,'LOC000019312'
32314,AFOM08301,RFS ID,'RFS52773'
32315,AFOM08301,APPOINTMENT ID,'APPT0076488'
32316,AFOM08301,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32318,AFOM08302,ACCESS TYPE,'SATELLITE'
32319,AFOM08302,LOCATION ID,'LOC000087568'
32320,AFOM08302,ORDER ID,'ORD0004917'
32321,AFOM08303,ORDER ID,'ORD00094965'
32322,AFOM08303,APPOINTMENT ID,'APPT0055638'
32324,AFOM08303,ACCESS TYPE,'SATELLITE'
32325,AFOM08304,APPOINTMENT ID,'APPT0095877'
32327,AFOM08304,ACCESS TYPE,'HFC'
32328,AFOM08304,CUSTOMER ID,'CUST00010159'
32329,AFOM08305,ORDER ID,'ORD00082269'
32331,AFOM08305,ACCESS TYPE,'FIBER'
32332,AFOM08305,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32333,AFOM08306,CUSTOMER ID,'CUST00098788'
32334,AFOM08306,ERROR DESCRIPTION,'The service type is not defined.'
32335,AFOM08306,ORDER ID,'ORD00056382'
32336,AFOM08307,LOCATION ID,'LOC000042040'
32337,AFOM08307,ERROR DESCRIPTION,'There is already an open order for the service.'
32338,AFOM08307,ACCESS TYPE,'FIBER'
32340,AFOM08308,RFS ID,'RFS2819'
32341,AFOM08308,ORDER ID,'ORD00071345'
32342,AFOM08308,CUSTOMER ID,'CUST00034945'
32343,AFOM08308,APPOINTMENT ID,'APPT0063068'
32344,AFOM08309,RFS ID,'RFS37474'
32345,AFOM08309,ERROR DESCRIPTION,'There is already an open order for the service.'
32346,AFOM08309,LOCATION ID,'LOC000085100'
32348,AFOM08310,ORDER ID,'ORD00056953'
32349,AFOM08310,LOCATION ID,'LOC00007541'
32350,AFOM08310,ERROR DESCRIPTION,'The service type is not defined.'
32351,AFOM08310,RFS ID,'RFS4432'
32352,AFOM08311,LOCATION ID,'LOC000060417'
32353,AFOM08311,CUSTOMER ID,'CUST0008071'
32354,AFOM08311,ORDER ID,'ORD0002888'
32355,AFOM08311,ERROR DESCRIPTION,'The service type is not defined.'
32356,AFOM08312,ACCESS TYPE,'SATELLITE'
32357,AFOM08312,LOCATION ID,'LOC000086175'
32358,AFOM08312,APPOINTMENT ID,'APPT0020433'
32359,AFOM08312,CUSTOMER ID,'CUST00074195'
32360,AFOM08313,ACCESS TYPE,'FIBER'
32362,AFOM08313,APPOINTMENT ID,'APPT0058946'
32364,AFOM08314,APPOINTMENT ID,'APPT0077538'
32365,AFOM08314,RFS ID,'RFS14064'
32366,AFOM08314,LOCATION ID,'LOC000013979'
32368,AFOM08315,LOCATION ID,'LOC000065826'
32369,AFOM08315,RFS ID,'RFS70960'
32370,AFOM08315,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32371,AFOM08315,APPOINTMENT ID,'APPT0033233'
32372,AFOM08316,ORDER ID,'ORD00026941'
32373,AFOM08316,ERROR DESCRIPTION,'Response received from system abc not expected.'
32374,AFOM08316,CUSTOMER ID,'CUST00049323'
32376,AFOM08317,ORDER ID,'ORD00068698'
32377,AFOM08317,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32378,AFOM08317,ACCESS TYPE,'SATELLITE'
32380,AFOM08318,APPOINTMENT ID,'APPT0023351'
32381,AFOM08318,ORDER ID,'ORD00087784'
32383,AFOM08318,ACCESS TYPE,'SATELLITE'
32384,AFOM08319,APPOINTMENT ID,'APPT0040320'
32385,AFOM08319,ACCESS TYPE,'FTTN'
32386,AFOM08319,LOCATION ID,'LOC000087848'
32388,AFOM08320,RFS ID,'RFS67356'
32389,AFOM08320,ACCESS TYPE,'FTTN'
32391,AFOM08320,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32392,AFOM08321,ORDER ID,'ORD00057997'
32393,AFOM08321,RFS ID,'RFS16462'
32394,AFOM08321,ERROR DESCRIPTION,'Response received from system abc not expected.'
32395,AFOM08321,ACCESS TYPE,'FIBER'
32396,AFOM08322,ERROR DESCRIPTION,'There is already an open order for the service.'
32397,AFOM08322,APPOINTMENT ID,'APPT0094270'
32398,AFOM08322,ORDER ID,'ORD00094338'
32400,AFOM08323,LOCATION ID,'LOC000019809'
32401,AFOM08323,RFS ID,'RFS24270'
32402,AFOM08323,ACCESS TYPE,'SATELLITE'
32404,AFOM08324,ORDER ID,'ORD00047637'
32408,AFOM08325,RFS ID,'RFS37327'
32409,AFOM08325,LOCATION ID,'LOC000077929'
32410,AFOM08325,APPOINTMENT ID,'APPT0064717'
32411,AFOM08325,ORDER ID,'ORD00041616'
32412,AFOM08326,LOCATION ID,'LOC000057851'
32413,AFOM08326,CUSTOMER ID,'CUST00064361'
32416,AFOM08327,LOCATION ID,'LOC000027448'
32417,AFOM08327,ORDER ID,'ORD00058754'
32418,AFOM08327,ACCESS TYPE,'HFC'
32420,AFOM08328,CUSTOMER ID,'CUST00077659'
32421,AFOM08328,ACCESS TYPE,'FTTN'
32422,AFOM08328,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32424,AFOM08329,LOCATION ID,'LOC000074645'
32425,AFOM08329,ORDER ID,'ORD00051195'
32428,AFOM08330,LOCATION ID,'LOC000079106'
32429,AFOM08330,APPOINTMENT ID,'APPT008281'
32430,AFOM08330,RFS ID,'RFS32277'
32431,AFOM08330,ERROR DESCRIPTION,'There is already an open order for the service.'
32432,AFOM08331,CUSTOMER ID,'CUST00064543'
32433,AFOM08331,ORDER ID,'ORD00051285'
32434,AFOM08331,ACCESS TYPE,'SATELLITE'
32435,AFOM08332,APPOINTMENT ID,'APPT0039816'
32436,AFOM08332,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32437,AFOM08332,CUSTOMER ID,'CUST00038390'
32438,AFOM08332,ACCESS TYPE,'FIBER'
32439,AFOM08333,RFS ID,'RFS10679'
32440,AFOM08333,APPOINTMENT ID,'APPT0065566'
32442,AFOM08334,LOCATION ID,'LOC000097779'
32443,AFOM08334,APPOINTMENT ID,'APPT0097632'
32444,AFOM08334,RFS ID,'RFS24063'
32446,AFOM08335,CUSTOMER ID,'CUST00024864'
32447,AFOM08335,RFS ID,'RFS81531'
32448,AFOM08335,ACCESS TYPE,'SATELLITE'
32449,AFOM08335,APPOINTMENT ID,'APPT0073904'
32450,AFOM08336,ACCESS TYPE,'FIBER'
32451,AFOM08336,CUSTOMER ID,'CUST00067574'
32452,AFOM08336,RFS ID,'RFS53527'
32453,AFOM08336,APPOINTMENT ID,'APPT0026945'
32454,AFOM08337,CUSTOMER ID,'CUST00073649'
32455,AFOM08337,RFS ID,'RFS13842'
32456,AFOM08337,APPOINTMENT ID,'APPT0084559'
32457,AFOM08337,LOCATION ID,'LOC000056792'
32458,AFOM08338,CUSTOMER ID,'CUST00069375'
32459,AFOM08338,APPOINTMENT ID,'APPT0093994'
32460,AFOM08338,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32462,AFOM08339,CUSTOMER ID,'CUST0005692'
32464,AFOM08339,ACCESS TYPE,'SATELLITE'
32466,AFOM08340,ACCESS TYPE,'HFC'
32467,AFOM08340,CUSTOMER ID,'CUST00049834'
32468,AFOM08340,RFS ID,'RFS24443'
32469,AFOM08341,LOCATION ID,'LOC000096516'
32470,AFOM08341,RFS ID,'RFS64785'
32471,AFOM08341,CUSTOMER ID,'CUST00023945'
32473,AFOM08342,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32474,AFOM08342,ORDER ID,'ORD0009110'
32475,AFOM08342,ACCESS TYPE,'FTTN'
32477,AFOM08343,APPOINTMENT ID,'APPT0056116'
32479,AFOM08343,ACCESS TYPE,'HFC'
32480,AFOM08344,ERROR DESCRIPTION,'There is already an open order for the service.'
32481,AFOM08344,ACCESS TYPE,'FTTN'
32482,AFOM08344,CUSTOMER ID,'CUST00088310'
32483,AFOM08344,RFS ID,'RFS11168'
32484,AFOM08345,CUSTOMER ID,'CUST00093407'
32485,AFOM08345,APPOINTMENT ID,'APPT0093669'
32487,AFOM08345,ORDER ID,'ORD00028508'
32488,AFOM08346,ERROR DESCRIPTION,'Response received from system abc not expected.'
32489,AFOM08346,ORDER ID,'ORD00072725'
32490,AFOM08346,RFS ID,'RFS30015'
32491,AFOM08347,ERROR DESCRIPTION,'Response received from system abc not expected.'
32492,AFOM08347,RFS ID,'RFS22176'
32494,AFOM08347,ORDER ID,'ORD00051804'
32495,AFOM08348,CUSTOMER ID,'CUST00038469'
32496,AFOM08348,LOCATION ID,'LOC000040011'
32498,AFOM08348,ACCESS TYPE,'SATELLITE'
32499,AFOM08349,LOCATION ID,'LOC00005592'
32500,AFOM08349,APPOINTMENT ID,'APPT0060986'
32501,AFOM08349,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32503,AFOM08350,ERROR DESCRIPTION,'There is already an open order for the service.'
32504,AFOM08350,APPOINTMENT ID,'APPT0068846'
32507,AFOM08351,ORDER ID,'ORD00011805'
32508,AFOM08351,RFS ID,'RFS67057'
32509,AFOM08351,CUSTOMER ID,'CUST00015720'
32510,AFOM08351,LOCATION ID,'LOC000016077'
32511,AFOM08352,ERROR DESCRIPTION,'The service type is not defined.'
32512,AFOM08352,ORDER ID,'ORD00012528'
32513,AFOM08352,CUSTOMER ID,'CUST00012362'
32514,AFOM08353,CUSTOMER ID,'CUST00034654'
32515,AFOM08353,LOCATION ID,'LOC000098520'
32516,AFOM08353,ORDER ID,'ORD00092113'
32518,AFOM08354,ERROR DESCRIPTION,'Response received from system abc not expected.'
32519,AFOM08354,LOCATION ID,'LOC000070789'
32522,AFOM08355,CUSTOMER ID,'CUST00016481'
32523,AFOM08355,ACCESS TYPE,'SATELLITE'
32526,AFOM08356,CUSTOMER ID,'CUST00054881'
32527,AFOM08356,ACCESS TYPE,'FTTN'
32528,AFOM08356,RFS ID,'RFS79431'
32530,AFOM08357,CUSTOMER ID,'CUST00015697'
32531,AFOM08357,ACCESS TYPE,'FTTN'
32532,AFOM08357,APPOINTMENT ID,'APPT0062261'
32534,AFOM08358,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32535,AFOM08358,CUSTOMER ID,'CUST00074358'
32536,AFOM08358,LOCATION ID,'LOC000034509'
32537,AFOM08358,RFS ID,'RFS24121'
32538,AFOM08359,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32539,AFOM08359,RFS ID,'RFS84111'
32540,AFOM08359,ACCESS TYPE,'HFC'
32542,AFOM08360,RFS ID,'RFS16796'
32543,AFOM08360,ACCESS TYPE,'SATELLITE'
32544,AFOM08360,ERROR DESCRIPTION,'The service type is not defined.'
32546,AFOM08361,RFS ID,'RFS80976'
32550,AFOM08362,ERROR DESCRIPTION,'The service type is not defined.'
32551,AFOM08362,LOCATION ID,'LOC000076626'
32552,AFOM08362,ORDER ID,'ORD00050910'
32553,AFOM08362,CUSTOMER ID,'CUST00010136'
32554,AFOM08363,APPOINTMENT ID,'APPT0029267'
32556,AFOM08363,ORDER ID,'ORD00047005'
32558,AFOM08364,RFS ID,'RFS72043'
32559,AFOM08364,ACCESS TYPE,'SATELLITE'
32561,AFOM08364,ORDER ID,'ORD00051949'
32562,AFOM08365,ORDER ID,'ORD0006594'
32564,AFOM08365,RFS ID,'RFS69033'
32565,AFOM08365,LOCATION ID,'LOC000063561'
32566,AFOM08366,ERROR DESCRIPTION,'There is already an open order for the service.'
32567,AFOM08366,ORDER ID,'ORD00045042'
32568,AFOM08366,ACCESS TYPE,'FIBER'
32569,AFOM08367,LOCATION ID,'LOC00008870'
32571,AFOM08367,APPOINTMENT ID,'APPT0060383'
32572,AFOM08367,RFS ID,'RFS94064'
32573,AFOM08368,RFS ID,'RFS31694'
32575,AFOM08368,ORDER ID,'ORD0007151'
32577,AFOM08369,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
32578,AFOM08369,ACCESS TYPE,'FIBER'
32579,AFOM08369,RFS ID,'RFS33958'
32580,AFOM08370,LOCATION ID,'LOC000016255'
32581,AFOM08370,ORDER ID,'ORD00097419'
32582,AFOM08370,APPOINTMENT ID,'APPT0035974'
32583,AFOM08370,ERROR DESCRIPTION,'The service type is not defined.'
32584,AFOM08371,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32585,AFOM08371,RFS ID,'RFS71261'
32586,AFOM08371,LOCATION ID,'LOC00006389'
32587,AFOM08371,ACCESS TYPE,'FTTN'
32588,AFOM08372,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32589,AFOM08372,ORDER ID,'ORD00095246'
32590,AFOM08372,ACCESS TYPE,'FIBER'
32592,AFOM08373,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32593,AFOM08373,LOCATION ID,'LOC000098578'
32594,AFOM08373,APPOINTMENT ID,'APPT0088177'
32596,AFOM08374,LOCATION ID,'LOC00001122'
32597,AFOM08374,ERROR DESCRIPTION,'Response received from system abc not expected.'
32598,AFOM08374,ACCESS TYPE,'FTTN'
32599,AFOM08374,CUSTOMER ID,'CUST00017956'
32600,AFOM08375,LOCATION ID,'LOC000049154'
32601,AFOM08375,ORDER ID,'ORD00097301'
32603,AFOM08375,ERROR DESCRIPTION,'Response received from system abc not expected.'
32604,AFOM08376,APPOINTMENT ID,'APPT0042261'
32605,AFOM08376,CUSTOMER ID,'CUST00021717'
32606,AFOM08376,ORDER ID,'ORD00046359'
32607,AFOM08376,RFS ID,'RFS79029'
32608,AFOM08377,CUSTOMER ID,'CUST00011151'
32609,AFOM08377,LOCATION ID,'LOC000036123'
32610,AFOM08377,APPOINTMENT ID,'APPT004429'
32612,AFOM08378,RFS ID,'RFS81319'
32613,AFOM08378,ACCESS TYPE,'FTTN'
32614,AFOM08378,APPOINTMENT ID,'APPT002079'
32615,AFOM08378,ERROR DESCRIPTION,'The service type is not defined.'
32616,AFOM08379,ORDER ID,'ORD00026091'
32617,AFOM08379,APPOINTMENT ID,'APPT0034676'
32618,AFOM08379,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32619,AFOM08379,RFS ID,'RFS77575'
32620,AFOM08380,LOCATION ID,'LOC000029457'
32621,AFOM08380,ACCESS TYPE,'FIBER'
32622,AFOM08380,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32624,AFOM08381,ACCESS TYPE,'HFC'
32625,AFOM08381,ERROR DESCRIPTION,'Response received from system abc not expected.'
32626,AFOM08382,ACCESS TYPE,'FTTN'
32627,AFOM08382,ORDER ID,'ORD00066814'
32629,AFOM08382,APPOINTMENT ID,'APPT0023113'
32630,AFOM08383,ORDER ID,'ORD00059273'
32631,AFOM08383,ACCESS TYPE,'SATELLITE'
32632,AFOM08383,ERROR DESCRIPTION,'The service type is not defined.'
32634,AFOM08384,LOCATION ID,'LOC000039724'
32635,AFOM08384,ORDER ID,'ORD00063376'
32637,AFOM08384,CUSTOMER ID,'CUST00037363'
32638,AFOM08385,ERROR DESCRIPTION,'Message to system XYZ timed out.'
32639,AFOM08385,ACCESS TYPE,'FTTN'
32640,AFOM08385,APPOINTMENT ID,'APPT0046017'
32642,AFOM08386,CUSTOMER ID,'CUST00027361'
32643,AFOM08386,LOCATION ID,'LOC000065714'
32644,AFOM08386,ERROR DESCRIPTION,'Message to system XYZ timed out.'
