id,source_fallout_id,action_id,target_system,creation_date,due_date,status,retry_count,error_code,error_desc
16823,AFOM07185,ACT003,PNI,2016-06-15 10:59:29,2016-06-17 10:59:29,CLOSED-SUCCESSFUL,0,,
16824,AFOM07186,ACT003,PNI,2015-12-27 06:35:14,2015-12-29 06:35:14,RETRY-FAILURE,3,,
16825,AFOM07187,ACT006,HFC-SRI,2015-07-13 00:29:30,2015-07-15 00:29:30,CLOSED-SUCCESSFUL,0,,
16826,AFOM07188,ACT007,PNI,2015-09-11 19:50:50,2015-09-13 19:50:50,RETRY-STARTED,2,,
16827,AFOM07189,ACT005,FTTN-SRI,2016-11-23 11:36:49,2016-11-25 11:36:49,CLOSED-SUCCESSFUL,0,,
16828,AFOM07190,ACT003,PNI,2017-02-12 05:32:06,2017-02-14 05:32:06,STARTED,0,,
16829,AFOM07191,ACT002,HFC-SRI,2017-01-05 03:32:27,2017-01-07 03:32:27,RETRY-SUCCESS,2,,
16830,AFOM07192,ACT007,PNI,2016-02-09 01:41:57,2016-02-11 01:41:57,RETRY-STARTED,1,,
16831,AFOM07193,ACT003,PNI,2015-08-02 02:11:15,2015-08-04 02:11:15,ERROR,0,ERR002,Error Response received from system XYZ.
16832,AFOM07194,ACT003,PNI,2015-05-24 20:18:35,2015-05-26 20:18:35,ERROR,0,ERR003,Error encoutnered from on system ABC.
16833,AFOM07195,ACT006,HFC-SRI,2016-02-27 04:59:17,2016-02-29 04:59:17,ERROR,0,ERR003,Error encoutnered from on system ABC.
16834,AFOM07196,ACT010,PNI,2015-07-05 23:40:57,2015-07-07 23:40:57,CREATED,0,,
16835,AFOM07197,ACT001,FTTN-SRI,2016-11-15 00:51:23,2016-11-17 00:51:23,CLOSED-SUCCESSFUL,0,,
16836,AFOM07198,ACT004,HFC-SRI,2016-03-24 15:55:21,2016-03-26 15:55:21,ERROR,0,ERR003,Error encoutnered from on system ABC.
16837,AFOM07199,ACT008,FTTN-SRI,2016-07-22 07:09:56,2016-07-24 07:09:56,RETRY-STARTED,3,,
16838,AFOM07200,ACT004,HFC-SRI,2016-02-17 12:17:28,2016-02-19 12:17:28,ERROR,0,ERR002,Error Response received from system XYZ.
16839,AFOM07201,ACT004,HFC-SRI,2015-12-06 21:27:01,2015-12-08 21:27:01,ERROR,0,ERR001,Message to system XYZ timed out.
16840,AFOM07202,ACT010,PNI,2016-07-17 02:38:04,2016-07-19 02:38:04,RETRY-SUCCESS,3,,
16841,AFOM07203,ACT008,FTTN-SRI,2016-12-27 14:10:26,2016-12-29 14:10:26,CLOSED-FAILURE,0,,
16842,AFOM07204,ACT006,HFC-SRI,2016-11-23 16:43:57,2016-11-25 16:43:57,CLOSED-FAILURE,0,,
16843,AFOM07205,ACT002,HFC-SRI,2015-06-24 14:00:50,2015-06-26 14:00:50,CLOSED-FAILURE,0,,
16844,AFOM07206,ACT003,PNI,2016-01-28 05:23:26,2016-01-30 05:23:26,RETRY-SUCCESS,1,,
16845,AFOM07207,ACT009,HFC-SRI,2015-08-30 12:11:45,2015-09-01 12:11:45,RETRY-SUCCESS,3,,
16846,AFOM07208,ACT010,PNI,2016-09-29 03:07:41,2016-10-01 03:07:41,CLOSED-SUCCESSFUL,0,,
16847,AFOM07209,ACT006,HFC-SRI,2015-06-20 20:19:08,2015-06-22 20:19:08,STARTED,0,,
16848,AFOM07210,ACT007,PNI,2016-07-06 06:53:19,2016-07-08 06:53:19,RETRY-FAILURE,2,,
16849,AFOM07211,ACT001,FTTN-SRI,2015-05-28 20:19:56,2015-05-30 20:19:56,RETRY-SUCCESS,3,,
16850,AFOM07212,ACT001,FTTN-SRI,2015-11-01 09:18:40,2015-11-03 09:18:40,RETRY-SUCCESS,2,,
16851,AFOM07213,ACT007,PNI,2016-02-19 07:22:32,2016-02-21 07:22:32,RETRY-FAILURE,1,,
16852,AFOM07214,ACT007,PNI,2016-08-08 15:10:03,2016-08-10 15:10:03,RETRY-STARTED,3,,
16853,AFOM07215,ACT005,FTTN-SRI,2015-11-26 04:42:11,2015-11-28 04:42:11,CLOSED-FAILURE,0,,
16854,AFOM07216,ACT002,HFC-SRI,2015-06-10 06:14:45,2015-06-12 06:14:45,CREATED,0,,
16855,AFOM07217,ACT003,PNI,2016-01-04 18:55:35,2016-01-06 18:55:35,RETRY-STARTED,2,,
16856,AFOM07218,ACT006,HFC-SRI,2016-09-27 11:10:16,2016-09-29 11:10:16,CREATED,0,,
16857,AFOM07219,ACT005,FTTN-SRI,2015-12-07 23:47:12,2015-12-09 23:47:12,RETRY-STARTED,3,,
16858,AFOM07220,ACT006,HFC-SRI,2017-02-05 11:28:51,2017-02-07 11:28:51,CLOSED-SUCCESSFUL,0,,
16859,AFOM07221,ACT002,HFC-SRI,2016-01-13 17:01:24,2016-01-15 17:01:24,ERROR,0,ERR001,Message to system XYZ timed out.
16860,AFOM07222,ACT005,FTTN-SRI,2017-02-19 06:33:05,2017-02-21 06:33:05,STARTED,0,,
16861,AFOM07223,ACT002,HFC-SRI,2017-02-07 19:31:19,2017-02-09 19:31:19,STARTED,0,,
16862,AFOM07224,ACT001,FTTN-SRI,2016-05-20 19:49:08,2016-05-22 19:49:08,RETRY-SUCCESS,3,,
16863,AFOM07225,ACT002,HFC-SRI,2015-11-06 06:21:28,2015-11-08 06:21:28,RETRY-FAILURE,3,,
16864,AFOM07226,ACT004,HFC-SRI,2016-06-01 09:48:54,2016-06-03 09:48:54,RETRY-STARTED,2,,
16865,AFOM07227,ACT001,FTTN-SRI,2015-10-25 04:43:13,2015-10-27 04:43:13,RETRY-SUCCESS,3,,
16866,AFOM07228,ACT005,FTTN-SRI,2016-07-27 05:26:39,2016-07-29 05:26:39,CREATED,0,,
16867,AFOM07229,ACT004,HFC-SRI,2016-05-12 00:36:19,2016-05-14 00:36:19,RETRY-FAILURE,1,,
16868,AFOM07230,ACT003,PNI,2016-05-10 23:13:22,2016-05-12 23:13:22,ERROR,0,ERR002,Error Response received from system XYZ.
16869,AFOM07231,ACT002,HFC-SRI,2017-02-12 04:12:20,2017-02-14 04:12:20,CREATED,0,,
16870,AFOM07232,ACT008,FTTN-SRI,2017-04-24 20:42:50,2017-04-26 20:42:50,CREATED,0,,
16871,AFOM07233,ACT005,FTTN-SRI,2016-03-13 21:46:14,2016-03-15 21:46:14,CREATED,0,,
16872,AFOM07234,ACT002,HFC-SRI,2015-07-04 13:37:21,2015-07-06 13:37:21,CREATED,0,,
16873,AFOM07235,ACT001,FTTN-SRI,2015-12-12 05:17:34,2015-12-14 05:17:34,RETRY-FAILURE,2,,
16874,AFOM07236,ACT002,HFC-SRI,2015-07-31 06:20:40,2015-08-02 06:20:40,RETRY-SUCCESS,1,,
16875,AFOM07237,ACT009,HFC-SRI,2016-04-09 14:26:33,2016-04-11 14:26:33,RETRY-SUCCESS,1,,
16876,AFOM07238,ACT007,PNI,2015-08-18 00:43:44,2015-08-20 00:43:44,STARTED,0,,
16877,AFOM07239,ACT002,HFC-SRI,2016-04-09 06:06:31,2016-04-11 06:06:31,CLOSED-FAILURE,0,,
16878,AFOM07240,ACT002,HFC-SRI,2016-01-13 11:42:09,2016-01-15 11:42:09,CLOSED-FAILURE,0,,
16879,AFOM07241,ACT001,FTTN-SRI,2015-10-12 07:34:58,2015-10-14 07:34:58,CREATED,0,,
16880,AFOM07242,ACT009,HFC-SRI,2017-03-11 09:54:20,2017-03-13 09:54:20,RETRY-FAILURE,1,,
16881,AFOM07243,ACT007,PNI,2016-06-28 21:00:41,2016-06-30 21:00:41,CREATED,0,,
16882,AFOM07244,ACT006,HFC-SRI,2016-05-08 04:27:36,2016-05-10 04:27:36,RETRY-FAILURE,2,,
16883,AFOM07245,ACT004,HFC-SRI,2015-05-10 03:38:28,2015-05-12 03:38:28,RETRY-SUCCESS,2,,
16884,AFOM07246,ACT004,HFC-SRI,2016-06-17 16:55:41,2016-06-19 16:55:41,RETRY-FAILURE,1,,
16885,AFOM07247,ACT007,PNI,2015-11-22 20:00:59,2015-11-24 20:00:59,ERROR,0,ERR001,Message to system XYZ timed out.
16886,AFOM07248,ACT001,FTTN-SRI,2015-07-23 04:02:19,2015-07-25 04:02:19,RETRY-STARTED,1,,
16887,AFOM07249,ACT003,PNI,2016-05-20 05:33:18,2016-05-22 05:33:18,CLOSED-FAILURE,0,,
16888,AFOM07250,ACT005,FTTN-SRI,2016-09-17 14:34:59,2016-09-19 14:34:59,CLOSED-FAILURE,0,,
16889,AFOM07251,ACT002,HFC-SRI,2015-12-16 15:36:15,2015-12-18 15:36:15,CREATED,0,,
16890,AFOM07252,ACT007,PNI,2016-10-24 07:22:20,2016-10-26 07:22:20,STARTED,0,,
16891,AFOM07253,ACT006,HFC-SRI,2016-07-22 13:54:54,2016-07-24 13:54:54,RETRY-STARTED,3,,
16892,AFOM07254,ACT009,HFC-SRI,2017-04-23 16:05:54,2017-04-25 16:05:54,RETRY-STARTED,3,,
16893,AFOM07255,ACT003,PNI,2015-09-14 09:54:49,2015-09-16 09:54:49,RETRY-SUCCESS,1,,
16894,AFOM07256,ACT010,PNI,2017-04-06 11:21:52,2017-04-08 11:21:52,CLOSED-SUCCESSFUL,0,,
16895,AFOM07257,ACT005,FTTN-SRI,2016-01-06 02:14:34,2016-01-08 02:14:34,CLOSED-FAILURE,0,,
16896,AFOM07258,ACT002,HFC-SRI,2016-04-12 00:18:31,2016-04-14 00:18:31,CLOSED-FAILURE,0,,
16897,AFOM07259,ACT010,PNI,2016-05-03 21:41:20,2016-05-05 21:41:20,CLOSED-FAILURE,0,,
16898,AFOM07260,ACT005,FTTN-SRI,2016-05-30 06:28:18,2016-06-01 06:28:18,CREATED,0,,
16899,AFOM07261,ACT001,FTTN-SRI,2017-04-24 21:43:11,2017-04-26 21:43:11,CREATED,0,,
16900,AFOM07262,ACT001,FTTN-SRI,2016-06-28 06:50:02,2016-06-30 06:50:02,CLOSED-SUCCESSFUL,0,,
16901,AFOM07263,ACT006,HFC-SRI,2016-12-15 16:20:33,2016-12-17 16:20:33,RETRY-STARTED,1,,
16902,AFOM07264,ACT009,HFC-SRI,2016-03-28 18:57:39,2016-03-30 18:57:39,CREATED,0,,
16903,AFOM07265,ACT010,PNI,2016-07-14 12:06:56,2016-07-16 12:06:56,ERROR,0,ERR001,Message to system XYZ timed out.
16904,AFOM07266,ACT006,HFC-SRI,2015-12-17 06:02:41,2015-12-19 06:02:41,CLOSED-SUCCESSFUL,0,,
16905,AFOM07267,ACT008,FTTN-SRI,2016-05-13 18:31:34,2016-05-15 18:31:34,RETRY-STARTED,1,,
16906,AFOM07268,ACT002,HFC-SRI,2016-06-21 20:45:46,2016-06-23 20:45:46,STARTED,0,,
16907,AFOM07269,ACT009,HFC-SRI,2016-12-05 12:49:29,2016-12-07 12:49:29,ERROR,0,ERR001,Message to system XYZ timed out.
16908,AFOM07270,ACT004,HFC-SRI,2015-08-13 09:21:33,2015-08-15 09:21:33,ERROR,0,ERR001,Message to system XYZ timed out.
16909,AFOM07271,ACT002,HFC-SRI,2016-07-31 17:53:05,2016-08-02 17:53:05,RETRY-FAILURE,3,,
16910,AFOM07272,ACT007,PNI,2017-04-24 08:24:26,2017-04-26 08:24:26,CREATED,0,,
16911,AFOM07273,ACT003,PNI,2015-07-07 05:44:13,2015-07-09 05:44:13,CLOSED-FAILURE,0,,
16912,AFOM07274,ACT010,PNI,2017-01-17 18:07:27,2017-01-19 18:07:27,STARTED,0,,
16913,AFOM07275,ACT003,PNI,2015-09-06 08:05:31,2015-09-08 08:05:31,STARTED,0,,
16914,AFOM07276,ACT006,HFC-SRI,2016-10-06 17:28:34,2016-10-08 17:28:34,STARTED,0,,
16915,AFOM07277,ACT005,FTTN-SRI,2017-04-30 16:39:26,2017-05-02 16:39:26,CREATED,0,,
16916,AFOM07278,ACT003,PNI,2016-05-19 16:36:39,2016-05-21 16:36:39,CREATED,0,,
16917,AFOM07279,ACT005,FTTN-SRI,2015-10-27 01:47:25,2015-10-29 01:47:25,CREATED,0,,
16918,AFOM07280,ACT010,PNI,2017-02-20 11:33:06,2017-02-22 11:33:06,RETRY-STARTED,3,,
16919,AFOM07281,ACT002,HFC-SRI,2016-11-20 05:27:38,2016-11-22 05:27:38,RETRY-FAILURE,1,,
16920,AFOM07282,ACT010,PNI,2016-11-22 23:20:55,2016-11-24 23:20:55,RETRY-STARTED,1,,
16921,AFOM07283,ACT008,FTTN-SRI,2016-05-24 01:17:49,2016-05-26 01:17:49,CLOSED-FAILURE,0,,
16922,AFOM07284,ACT002,HFC-SRI,2015-09-26 17:43:32,2015-09-28 17:43:32,CLOSED-SUCCESSFUL,0,,
16923,AFOM07285,ACT004,HFC-SRI,2016-10-06 08:13:12,2016-10-08 08:13:12,CREATED,0,,
16924,AFOM07286,ACT002,HFC-SRI,2016-04-20 02:34:31,2016-04-22 02:34:31,CREATED,0,,
16925,AFOM07287,ACT010,PNI,2016-07-14 16:29:17,2016-07-16 16:29:17,CLOSED-FAILURE,0,,
16926,AFOM07288,ACT001,FTTN-SRI,2016-03-19 04:40:31,2016-03-21 04:40:31,CLOSED-SUCCESSFUL,0,,
16927,AFOM07289,ACT009,HFC-SRI,2017-04-18 20:03:32,2017-04-20 20:03:32,RETRY-STARTED,2,,
16928,AFOM07290,ACT007,PNI,2017-03-29 15:16:45,2017-03-31 15:16:45,CREATED,0,,
16929,AFOM07291,ACT008,FTTN-SRI,2016-12-15 04:20:15,2016-12-17 04:20:15,RETRY-FAILURE,3,,
16930,AFOM07292,ACT006,HFC-SRI,2015-08-11 16:39:45,2015-08-13 16:39:45,RETRY-FAILURE,1,,
16931,AFOM07293,ACT006,HFC-SRI,2015-05-20 00:57:11,2015-05-22 00:57:11,CLOSED-FAILURE,0,,
16932,AFOM07294,ACT002,HFC-SRI,2015-09-28 21:40:36,2015-09-30 21:40:36,RETRY-FAILURE,3,,
16933,AFOM07295,ACT002,HFC-SRI,2015-12-01 23:48:27,2015-12-03 23:48:27,CREATED,0,,
16934,AFOM07296,ACT007,PNI,2015-06-01 06:22:06,2015-06-03 06:22:06,RETRY-SUCCESS,3,,
16935,AFOM07297,ACT008,FTTN-SRI,2015-06-30 22:46:43,2015-07-02 22:46:43,RETRY-SUCCESS,3,,
16936,AFOM07298,ACT004,HFC-SRI,2017-03-27 21:58:00,2017-03-29 21:58:00,RETRY-FAILURE,1,,
16937,AFOM07299,ACT004,HFC-SRI,2015-12-09 19:55:08,2015-12-11 19:55:08,RETRY-STARTED,3,,
16938,AFOM07300,ACT004,HFC-SRI,2017-01-29 20:43:23,2017-01-31 20:43:23,RETRY-FAILURE,2,,
16939,AFOM07301,ACT010,PNI,2016-07-03 18:53:47,2016-07-05 18:53:47,CREATED,0,,
16940,AFOM07302,ACT010,PNI,2016-07-17 16:00:20,2016-07-19 16:00:20,CLOSED-FAILURE,0,,
16941,AFOM07303,ACT003,PNI,2015-07-06 05:45:39,2015-07-08 05:45:39,CREATED,0,,
16942,AFOM07304,ACT010,PNI,2015-07-11 11:38:46,2015-07-13 11:38:46,RETRY-STARTED,2,,
16943,AFOM07305,ACT005,FTTN-SRI,2015-07-04 07:08:38,2015-07-06 07:08:38,RETRY-SUCCESS,1,,
16944,AFOM07306,ACT005,FTTN-SRI,2016-05-16 15:20:40,2016-05-18 15:20:40,CLOSED-FAILURE,0,,
16945,AFOM07307,ACT006,HFC-SRI,2016-12-27 09:30:46,2016-12-29 09:30:46,STARTED,0,,
16946,AFOM07308,ACT003,PNI,2016-08-28 09:08:47,2016-08-30 09:08:47,CLOSED-FAILURE,0,,
16947,AFOM07309,ACT006,HFC-SRI,2015-06-08 23:36:15,2015-06-10 23:36:15,RETRY-FAILURE,1,,
16948,AFOM07310,ACT002,HFC-SRI,2016-11-19 22:08:38,2016-11-21 22:08:38,RETRY-SUCCESS,1,,
16949,AFOM07311,ACT002,HFC-SRI,2017-02-14 05:34:34,2017-02-16 05:34:34,ERROR,0,ERR002,Error Response received from system XYZ.
16950,AFOM07312,ACT005,FTTN-SRI,2016-07-07 17:16:35,2016-07-09 17:16:35,RETRY-SUCCESS,3,,
16951,AFOM07313,ACT001,FTTN-SRI,2016-02-04 18:57:04,2016-02-06 18:57:04,RETRY-SUCCESS,3,,
16952,AFOM07314,ACT006,HFC-SRI,2016-07-15 06:02:15,2016-07-17 06:02:15,RETRY-SUCCESS,2,,
16953,AFOM07315,ACT007,PNI,2015-06-01 23:59:45,2015-06-03 23:59:45,ERROR,0,ERR001,Message to system XYZ timed out.
16954,AFOM07316,ACT009,HFC-SRI,2016-11-07 10:28:27,2016-11-09 10:28:27,CLOSED-SUCCESSFUL,0,,
16955,AFOM07317,ACT010,PNI,2017-04-05 19:04:19,2017-04-07 19:04:19,RETRY-STARTED,1,,
16956,AFOM07318,ACT002,HFC-SRI,2017-01-20 23:00:07,2017-01-22 23:00:07,STARTED,0,,
16957,AFOM07319,ACT006,HFC-SRI,2016-03-23 13:43:37,2016-03-25 13:43:37,CREATED,0,,
16958,AFOM07320,ACT010,PNI,2016-10-04 03:16:42,2016-10-06 03:16:42,RETRY-STARTED,3,,
16959,AFOM07321,ACT009,HFC-SRI,2016-04-03 20:59:11,2016-04-05 20:59:11,RETRY-STARTED,1,,
16960,AFOM07322,ACT002,HFC-SRI,2016-06-11 03:27:27,2016-06-13 03:27:27,STARTED,0,,
16961,AFOM07323,ACT005,FTTN-SRI,2016-07-10 13:20:22,2016-07-12 13:20:22,CLOSED-FAILURE,0,,
16962,AFOM07324,ACT004,HFC-SRI,2017-01-19 17:12:57,2017-01-21 17:12:57,RETRY-FAILURE,1,,
16963,AFOM07325,ACT009,HFC-SRI,2016-08-19 06:50:38,2016-08-21 06:50:38,ERROR,0,ERR003,Error encoutnered from on system ABC.
16964,AFOM07326,ACT007,PNI,2016-11-12 18:52:39,2016-11-14 18:52:39,CLOSED-SUCCESSFUL,0,,
16965,AFOM07327,ACT003,PNI,2015-09-12 14:57:47,2015-09-14 14:57:47,RETRY-SUCCESS,3,,
16966,AFOM07328,ACT009,HFC-SRI,2015-10-25 00:43:27,2015-10-27 00:43:27,RETRY-STARTED,2,,
16967,AFOM07329,ACT010,PNI,2016-03-13 21:42:48,2016-03-15 21:42:48,CLOSED-FAILURE,0,,
16968,AFOM07330,ACT003,PNI,2016-08-02 16:50:26,2016-08-04 16:50:26,CREATED,0,,
16969,AFOM07331,ACT005,FTTN-SRI,2015-12-12 04:57:29,2015-12-14 04:57:29,ERROR,0,ERR001,Message to system XYZ timed out.
16970,AFOM07332,ACT007,PNI,2016-03-02 23:57:01,2016-03-04 23:57:01,RETRY-FAILURE,3,,
16971,AFOM07333,ACT006,HFC-SRI,2016-04-11 05:59:18,2016-04-13 05:59:18,RETRY-STARTED,3,,
16972,AFOM07334,ACT007,PNI,2016-04-18 12:47:10,2016-04-20 12:47:10,CLOSED-SUCCESSFUL,0,,
16973,AFOM07335,ACT010,PNI,2017-03-29 21:11:25,2017-03-31 21:11:25,CLOSED-SUCCESSFUL,0,,
16974,AFOM07336,ACT008,FTTN-SRI,2015-06-03 10:33:44,2015-06-05 10:33:44,RETRY-FAILURE,1,,
16975,AFOM07337,ACT004,HFC-SRI,2017-01-06 16:41:24,2017-01-08 16:41:24,STARTED,0,,
16976,AFOM07338,ACT004,HFC-SRI,2016-07-23 17:57:48,2016-07-25 17:57:48,CLOSED-SUCCESSFUL,0,,
16977,AFOM07339,ACT003,PNI,2017-05-01 00:11:57,2017-05-03 00:11:57,RETRY-SUCCESS,1,,
16978,AFOM07340,ACT005,FTTN-SRI,2016-08-21 07:25:47,2016-08-23 07:25:47,RETRY-FAILURE,2,,
16979,AFOM07341,ACT006,HFC-SRI,2017-03-26 12:19:22,2017-03-28 12:19:22,RETRY-STARTED,2,,
16980,AFOM07342,ACT006,HFC-SRI,2016-10-01 02:56:36,2016-10-03 02:56:36,RETRY-SUCCESS,3,,
16981,AFOM07343,ACT006,HFC-SRI,2015-06-06 12:28:27,2015-06-08 12:28:27,STARTED,0,,
16982,AFOM07344,ACT005,FTTN-SRI,2015-11-03 03:12:25,2015-11-05 03:12:25,RETRY-FAILURE,2,,
16983,AFOM07345,ACT005,FTTN-SRI,2015-10-25 18:25:36,2015-10-27 18:25:36,CREATED,0,,
16984,AFOM07346,ACT008,FTTN-SRI,2017-01-26 03:17:12,2017-01-28 03:17:12,ERROR,0,ERR001,Message to system XYZ timed out.
16985,AFOM07347,ACT002,HFC-SRI,2017-02-15 15:10:25,2017-02-17 15:10:25,CREATED,0,,
16986,AFOM07348,ACT003,PNI,2016-12-08 05:07:25,2016-12-10 05:07:25,ERROR,0,ERR001,Message to system XYZ timed out.
16987,AFOM07349,ACT004,HFC-SRI,2016-01-30 22:32:58,2016-02-01 22:32:58,RETRY-SUCCESS,3,,
16988,AFOM07350,ACT003,PNI,2015-11-21 18:41:09,2015-11-23 18:41:09,RETRY-SUCCESS,3,,
16989,AFOM07351,ACT010,PNI,2016-01-20 19:01:58,2016-01-22 19:01:58,RETRY-SUCCESS,3,,
16990,AFOM07352,ACT005,FTTN-SRI,2016-10-08 20:08:42,2016-10-10 20:08:42,CLOSED-FAILURE,0,,
16991,AFOM07353,ACT009,HFC-SRI,2015-08-25 05:48:12,2015-08-27 05:48:12,ERROR,0,ERR003,Error encoutnered from on system ABC.
16992,AFOM07354,ACT002,HFC-SRI,2017-02-12 00:47:34,2017-02-14 00:47:34,CLOSED-SUCCESSFUL,0,,
16993,AFOM07355,ACT008,FTTN-SRI,2015-07-18 06:41:40,2015-07-20 06:41:40,CLOSED-SUCCESSFUL,0,,
16994,AFOM07356,ACT002,HFC-SRI,2016-08-01 03:44:03,2016-08-03 03:44:03,RETRY-FAILURE,3,,
16995,AFOM07357,ACT006,HFC-SRI,2016-04-28 18:32:12,2016-04-30 18:32:12,RETRY-SUCCESS,1,,
16996,AFOM07358,ACT006,HFC-SRI,2015-12-27 08:39:59,2015-12-29 08:39:59,STARTED,0,,
16997,AFOM07359,ACT010,PNI,2015-09-09 23:31:40,2015-09-11 23:31:40,RETRY-STARTED,2,,
16998,AFOM07360,ACT004,HFC-SRI,2015-11-01 19:28:41,2015-11-03 19:28:41,CREATED,0,,
16999,AFOM07361,ACT003,PNI,2015-06-08 22:13:02,2015-06-10 22:13:02,CREATED,0,,
17000,AFOM07362,ACT008,FTTN-SRI,2016-10-25 18:35:59,2016-10-27 18:35:59,RETRY-FAILURE,3,,
17001,AFOM07363,ACT009,HFC-SRI,2015-08-05 22:23:35,2015-08-07 22:23:35,RETRY-FAILURE,1,,
17002,AFOM07364,ACT010,PNI,2016-03-16 07:33:11,2016-03-18 07:33:11,RETRY-STARTED,1,,
17003,AFOM07365,ACT002,HFC-SRI,2016-09-26 07:32:50,2016-09-28 07:32:50,CLOSED-SUCCESSFUL,0,,
17004,AFOM07366,ACT003,PNI,2016-04-24 18:31:24,2016-04-26 18:31:24,RETRY-SUCCESS,1,,
17005,AFOM07367,ACT008,FTTN-SRI,2015-07-28 18:31:58,2015-07-30 18:31:58,STARTED,0,,
17006,AFOM07368,ACT004,HFC-SRI,2015-10-07 06:14:18,2015-10-09 06:14:18,RETRY-SUCCESS,3,,
17007,AFOM07369,ACT003,PNI,2016-12-17 13:10:40,2016-12-19 13:10:40,RETRY-STARTED,1,,
17008,AFOM07370,ACT007,PNI,2016-03-19 18:17:25,2016-03-21 18:17:25,RETRY-SUCCESS,1,,
17009,AFOM07371,ACT003,PNI,2016-03-11 00:26:06,2016-03-13 00:26:06,CLOSED-SUCCESSFUL,0,,
17010,AFOM07372,ACT004,HFC-SRI,2017-02-13 15:13:40,2017-02-15 15:13:40,STARTED,0,,
17011,AFOM07373,ACT003,PNI,2016-09-29 21:13:55,2016-10-01 21:13:55,CLOSED-SUCCESSFUL,0,,
17012,AFOM07374,ACT010,PNI,2015-05-29 02:16:43,2015-05-31 02:16:43,STARTED,0,,
17013,AFOM07375,ACT002,HFC-SRI,2017-01-16 22:32:04,2017-01-18 22:32:04,CREATED,0,,
17014,AFOM07376,ACT003,PNI,2016-02-18 04:28:56,2016-02-20 04:28:56,RETRY-FAILURE,3,,
17015,AFOM07377,ACT005,FTTN-SRI,2015-08-12 19:19:05,2015-08-14 19:19:05,RETRY-SUCCESS,3,,
17016,AFOM07378,ACT004,HFC-SRI,2016-06-16 07:12:13,2016-06-18 07:12:13,STARTED,0,,
17017,AFOM07379,ACT005,FTTN-SRI,2016-02-01 12:52:56,2016-02-03 12:52:56,RETRY-SUCCESS,3,,
17018,AFOM07380,ACT006,HFC-SRI,2016-09-14 08:44:19,2016-09-16 08:44:19,STARTED,0,,
17019,AFOM07381,ACT004,HFC-SRI,2016-11-19 07:23:28,2016-11-21 07:23:28,CLOSED-SUCCESSFUL,0,,
17020,AFOM07382,ACT003,PNI,2016-01-08 02:29:47,2016-01-10 02:29:47,STARTED,0,,
17021,AFOM07383,ACT002,HFC-SRI,2016-03-14 16:26:43,2016-03-16 16:26:43,RETRY-STARTED,3,,
17022,AFOM07384,ACT005,FTTN-SRI,2016-11-04 03:23:52,2016-11-06 03:23:52,ERROR,0,ERR003,Error encoutnered from on system ABC.
17023,AFOM07385,ACT007,PNI,2015-05-15 11:35:24,2015-05-17 11:35:24,CLOSED-FAILURE,0,,
17024,AFOM07386,ACT006,HFC-SRI,2016-06-24 16:19:32,2016-06-26 16:19:32,STARTED,0,,
17025,AFOM07387,ACT008,FTTN-SRI,2016-02-20 05:17:33,2016-02-22 05:17:33,CREATED,0,,
17026,AFOM07388,ACT007,PNI,2016-10-21 04:41:37,2016-10-23 04:41:37,RETRY-STARTED,3,,
17027,AFOM07389,ACT008,FTTN-SRI,2017-02-22 04:06:43,2017-02-24 04:06:43,RETRY-SUCCESS,3,,
17028,AFOM07390,ACT010,PNI,2016-04-05 10:45:05,2016-04-07 10:45:05,ERROR,0,ERR001,Message to system XYZ timed out.
17029,AFOM07391,ACT010,PNI,2015-05-12 01:58:56,2015-05-14 01:58:56,RETRY-SUCCESS,2,,
17030,AFOM07392,ACT005,FTTN-SRI,2016-11-03 10:55:09,2016-11-05 10:55:09,RETRY-FAILURE,2,,
17031,AFOM07393,ACT008,FTTN-SRI,2016-05-17 02:35:51,2016-05-19 02:35:51,RETRY-STARTED,2,,
17032,AFOM07394,ACT008,FTTN-SRI,2015-06-26 01:31:25,2015-06-28 01:31:25,CREATED,0,,
17033,AFOM07395,ACT009,HFC-SRI,2016-10-09 13:47:30,2016-10-11 13:47:30,ERROR,0,ERR003,Error encoutnered from on system ABC.
17034,AFOM07396,ACT007,PNI,2016-08-03 22:38:43,2016-08-05 22:38:43,CLOSED-FAILURE,0,,
17035,AFOM07397,ACT010,PNI,2016-01-08 19:52:29,2016-01-10 19:52:29,RETRY-STARTED,3,,
17036,AFOM07398,ACT008,FTTN-SRI,2015-09-26 05:10:39,2015-09-28 05:10:39,RETRY-FAILURE,2,,
17037,AFOM07399,ACT003,PNI,2017-02-27 09:33:12,2017-03-01 09:33:12,RETRY-FAILURE,1,,
17038,AFOM07400,ACT001,FTTN-SRI,2015-07-11 20:11:32,2015-07-13 20:11:32,CREATED,0,,
17039,AFOM07401,ACT003,PNI,2015-07-20 23:01:46,2015-07-22 23:01:46,CLOSED-SUCCESSFUL,0,,
17040,AFOM07402,ACT003,PNI,2017-03-29 18:13:14,2017-03-31 18:13:14,CLOSED-FAILURE,0,,
17041,AFOM07403,ACT003,PNI,2016-12-28 05:35:02,2016-12-30 05:35:02,ERROR,0,ERR001,Message to system XYZ timed out.
17042,AFOM07404,ACT006,HFC-SRI,2016-11-08 10:31:12,2016-11-10 10:31:12,RETRY-FAILURE,1,,
17043,AFOM07405,ACT001,FTTN-SRI,2016-12-22 05:46:27,2016-12-24 05:46:27,CREATED,0,,
